start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1779104280,1779104340,2026-05-18T11:38:00+00:00,2026-05-18T11:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104340,1779104400,2026-05-18T11:39:00+00:00,2026-05-18T11:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104400,1779104460,2026-05-18T11:40:00+00:00,2026-05-18T11:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104460,1779104520,2026-05-18T11:41:00+00:00,2026-05-18T11:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104520,1779104580,2026-05-18T11:42:00+00:00,2026-05-18T11:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104580,1779104640,2026-05-18T11:43:00+00:00,2026-05-18T11:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104640,1779104700,2026-05-18T11:44:00+00:00,2026-05-18T11:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104700,1779104760,2026-05-18T11:45:00+00:00,2026-05-18T11:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104760,1779104820,2026-05-18T11:46:00+00:00,2026-05-18T11:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104820,1779104880,2026-05-18T11:47:00+00:00,2026-05-18T11:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104880,1779104940,2026-05-18T11:48:00+00:00,2026-05-18T11:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779104940,1779105000,2026-05-18T11:49:00+00:00,2026-05-18T11:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105000,1779105060,2026-05-18T11:50:00+00:00,2026-05-18T11:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105060,1779105120,2026-05-18T11:51:00+00:00,2026-05-18T11:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105120,1779105180,2026-05-18T11:52:00+00:00,2026-05-18T11:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105180,1779105240,2026-05-18T11:53:00+00:00,2026-05-18T11:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105240,1779105300,2026-05-18T11:54:00+00:00,2026-05-18T11:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105300,1779105360,2026-05-18T11:55:00+00:00,2026-05-18T11:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105360,1779105420,2026-05-18T11:56:00+00:00,2026-05-18T11:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105420,1779105480,2026-05-18T11:57:00+00:00,2026-05-18T11:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105480,1779105540,2026-05-18T11:58:00+00:00,2026-05-18T11:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105540,1779105600,2026-05-18T11:59:00+00:00,2026-05-18T12:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105600,1779105660,2026-05-18T12:00:00+00:00,2026-05-18T12:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105660,1779105720,2026-05-18T12:01:00+00:00,2026-05-18T12:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105720,1779105780,2026-05-18T12:02:00+00:00,2026-05-18T12:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105780,1779105840,2026-05-18T12:03:00+00:00,2026-05-18T12:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105840,1779105900,2026-05-18T12:04:00+00:00,2026-05-18T12:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105900,1779105960,2026-05-18T12:05:00+00:00,2026-05-18T12:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779105960,1779106020,2026-05-18T12:06:00+00:00,2026-05-18T12:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106020,1779106080,2026-05-18T12:07:00+00:00,2026-05-18T12:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106080,1779106140,2026-05-18T12:08:00+00:00,2026-05-18T12:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106140,1779106200,2026-05-18T12:09:00+00:00,2026-05-18T12:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106200,1779106260,2026-05-18T12:10:00+00:00,2026-05-18T12:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106260,1779106320,2026-05-18T12:11:00+00:00,2026-05-18T12:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106320,1779106380,2026-05-18T12:12:00+00:00,2026-05-18T12:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106380,1779106440,2026-05-18T12:13:00+00:00,2026-05-18T12:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106440,1779106500,2026-05-18T12:14:00+00:00,2026-05-18T12:15:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,1.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,759.0,9.0,0.0,759.0,759.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779106440,1779106500,2026-05-18T12:14:00+00:00,2026-05-18T12:15:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,1.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,18.0,5.0,0.0,18.0,1.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
1779106500,1779106560,2026-05-18T12:15:00+00:00,2026-05-18T12:16:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,15714.0,120.0,12672.0,3042.0,3042.0,120.0,12672.0,0.0,0.0,0.0,0.0,0.0,0.0
1779106500,1779106560,2026-05-18T12:15:00+00:00,2026-05-18T12:16:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,9.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,212.0,565.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0
1779106500,1779106560,2026-05-18T12:15:00+00:00,2026-05-18T12:16:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,151.0,49.0,0.0,151.0,6.0,49.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0
1779106560,1779106620,2026-05-18T12:16:00+00:00,2026-05-18T12:17:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,7.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,16752.0,134.0,15104.0,1648.0,1648.0,134.0,15104.0,0.0,0.0,0.0,0.0,0.0,0.0
1779106560,1779106620,2026-05-18T12:16:00+00:00,2026-05-18T12:17:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,162.0,526.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0
1779106560,1779106620,2026-05-18T12:16:00+00:00,2026-05-18T12:17:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,181.0,54.0,0.0,181.0,6.0,54.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0
1779106620,1779106680,2026-05-18T12:17:00+00:00,2026-05-18T12:18:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,12424.0,90.0,11904.0,520.0,520.0,90.0,11904.0,0.0,0.0,0.0,0.0,0.0,0.0
1779106620,1779106680,2026-05-18T12:17:00+00:00,2026-05-18T12:18:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,3.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,83.0,25.0,0.0,83.0,3.0,25.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
1779106620,1779106680,2026-05-18T12:17:00+00:00,2026-05-18T12:18:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,5.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,114.0,310.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0
1779106680,1779106740,2026-05-18T12:18:00+00:00,2026-05-18T12:19:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,1.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,34.0,135.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0
1779106740,1779106800,2026-05-18T12:19:00+00:00,2026-05-18T12:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106800,1779106860,2026-05-18T12:20:00+00:00,2026-05-18T12:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106860,1779106920,2026-05-18T12:21:00+00:00,2026-05-18T12:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106920,1779106980,2026-05-18T12:22:00+00:00,2026-05-18T12:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779106980,1779107040,2026-05-18T12:23:00+00:00,2026-05-18T12:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107040,1779107100,2026-05-18T12:24:00+00:00,2026-05-18T12:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107100,1779107160,2026-05-18T12:25:00+00:00,2026-05-18T12:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107160,1779107220,2026-05-18T12:26:00+00:00,2026-05-18T12:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107220,1779107280,2026-05-18T12:27:00+00:00,2026-05-18T12:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107280,1779107340,2026-05-18T12:28:00+00:00,2026-05-18T12:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107340,1779107400,2026-05-18T12:29:00+00:00,2026-05-18T12:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107400,1779107460,2026-05-18T12:30:00+00:00,2026-05-18T12:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107460,1779107520,2026-05-18T12:31:00+00:00,2026-05-18T12:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107520,1779107580,2026-05-18T12:32:00+00:00,2026-05-18T12:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107580,1779107640,2026-05-18T12:33:00+00:00,2026-05-18T12:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107640,1779107700,2026-05-18T12:34:00+00:00,2026-05-18T12:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107700,1779107760,2026-05-18T12:35:00+00:00,2026-05-18T12:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107760,1779107820,2026-05-18T12:36:00+00:00,2026-05-18T12:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107820,1779107880,2026-05-18T12:37:00+00:00,2026-05-18T12:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107880,1779107940,2026-05-18T12:38:00+00:00,2026-05-18T12:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779107940,1779108000,2026-05-18T12:39:00+00:00,2026-05-18T12:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108000,1779108060,2026-05-18T12:40:00+00:00,2026-05-18T12:41:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,1.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,53.0,11.0,0.0,53.0,1.0,11.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
1779108060,1779108120,2026-05-18T12:41:00+00:00,2026-05-18T12:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108120,1779108180,2026-05-18T12:42:00+00:00,2026-05-18T12:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108180,1779108240,2026-05-18T12:43:00+00:00,2026-05-18T12:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108240,1779108300,2026-05-18T12:44:00+00:00,2026-05-18T12:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108300,1779108360,2026-05-18T12:45:00+00:00,2026-05-18T12:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108360,1779108420,2026-05-18T12:46:00+00:00,2026-05-18T12:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108420,1779108480,2026-05-18T12:47:00+00:00,2026-05-18T12:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108480,1779108540,2026-05-18T12:48:00+00:00,2026-05-18T12:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108540,1779108600,2026-05-18T12:49:00+00:00,2026-05-18T12:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779108600,1779108660,2026-05-18T12:50:00+00:00,2026-05-18T12:51:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,10.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,264.0,92.0,0.0,264.0,10.0,92.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0
1779108600,1779108660,2026-05-18T12:50:00+00:00,2026-05-18T12:51:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,7.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,16694.0,137.0,12032.0,4662.0,4662.0,137.0,12032.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108600,1779108660,2026-05-18T12:50:00+00:00,2026-05-18T12:51:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,7.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,184.0,583.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0
1779108660,1779108720,2026-05-18T12:51:00+00:00,2026-05-18T12:52:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,12.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,314.0,992.0,0.0,314.0,314.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0
1779108660,1779108720,2026-05-18T12:51:00+00:00,2026-05-18T12:52:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,7.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,21152.0,226.0,19968.0,1184.0,1184.0,226.0,19968.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108660,1779108720,2026-05-18T12:51:00+00:00,2026-05-18T12:52:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,197.0,60.0,0.0,197.0,4.0,60.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0
1779108720,1779108780,2026-05-18T12:52:00+00:00,2026-05-18T12:53:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,144.0,421.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0
1779108720,1779108780,2026-05-18T12:52:00+00:00,2026-05-18T12:53:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,3.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,10181.0,60.0,9856.0,325.0,325.0,60.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108720,1779108780,2026-05-18T12:52:00+00:00,2026-05-18T12:53:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,3.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,65.0,27.0,0.0,65.0,3.0,27.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
1779108780,1779108840,2026-05-18T12:53:00+00:00,2026-05-18T12:54:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,9.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,216.0,627.0,0.0,216.0,216.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0
1779108780,1779108840,2026-05-18T12:53:00+00:00,2026-05-18T12:54:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,173.0,55.0,0.0,173.0,6.0,55.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0
1779108780,1779108840,2026-05-18T12:53:00+00:00,2026-05-18T12:54:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,21106.0,105.0,17152.0,3954.0,3954.0,105.0,17152.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108840,1779108900,2026-05-18T12:54:00+00:00,2026-05-18T12:55:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,120.0,50.0,0.0,120.0,4.0,50.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0
1779108840,1779108900,2026-05-18T12:54:00+00:00,2026-05-18T12:55:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,3.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,11062.0,96.0,10624.0,438.0,438.0,96.0,10624.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108840,1779108900,2026-05-18T12:54:00+00:00,2026-05-18T12:55:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,171.0,636.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0
1779108900,1779108960,2026-05-18T12:55:00+00:00,2026-05-18T12:56:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,15597.0,231.0,14208.0,1389.0,1389.0,231.0,14208.0,0.0,0.0,0.0,0.0,0.0,0.0
1779108900,1779108960,2026-05-18T12:55:00+00:00,2026-05-18T12:56:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,8.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,300.0,1179.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0
1779108900,1779108960,2026-05-18T12:55:00+00:00,2026-05-18T12:56:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,309.0,103.0,0.0,309.0,6.0,103.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0
1779108960,1779109020,2026-05-18T12:56:00+00:00,2026-05-18T12:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109020,1779109080,2026-05-18T12:57:00+00:00,2026-05-18T12:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109080,1779109140,2026-05-18T12:58:00+00:00,2026-05-18T12:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109140,1779109200,2026-05-18T12:59:00+00:00,2026-05-18T13:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109200,1779109260,2026-05-18T13:00:00+00:00,2026-05-18T13:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109260,1779109320,2026-05-18T13:01:00+00:00,2026-05-18T13:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109320,1779109380,2026-05-18T13:02:00+00:00,2026-05-18T13:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109380,1779109440,2026-05-18T13:03:00+00:00,2026-05-18T13:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109440,1779109500,2026-05-18T13:04:00+00:00,2026-05-18T13:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109500,1779109560,2026-05-18T13:05:00+00:00,2026-05-18T13:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109560,1779109620,2026-05-18T13:06:00+00:00,2026-05-18T13:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109620,1779109680,2026-05-18T13:07:00+00:00,2026-05-18T13:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779109680,1779109740,2026-05-18T13:08:00+00:00,2026-05-18T13:09:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,2.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,31.0,6.0,0.0,31.0,2.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
1779109680,1779109740,2026-05-18T13:08:00+00:00,2026-05-18T13:09:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,1.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,758.0,9.0,0.0,758.0,758.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779109740,1779109800,2026-05-18T13:09:00+00:00,2026-05-18T13:10:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,11.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,260.0,800.0,0.0,260.0,260.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0
1779109740,1779109800,2026-05-18T13:09:00+00:00,2026-05-18T13:10:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,18553.0,139.0,14464.0,4089.0,4089.0,139.0,14464.0,0.0,0.0,0.0,0.0,0.0,0.0
1779109740,1779109800,2026-05-18T13:09:00+00:00,2026-05-18T13:10:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,7.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,226.0,62.0,0.0,226.0,7.0,62.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0
1779109800,1779109860,2026-05-18T13:10:00+00:00,2026-05-18T13:11:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,9.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,261.0,836.0,0.0,261.0,261.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0
1779109800,1779109860,2026-05-18T13:10:00+00:00,2026-05-18T13:11:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,8.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,31231.0,210.0,30208.0,1023.0,1023.0,210.0,30208.0,0.0,0.0,0.0,0.0,0.0,0.0
1779109800,1779109860,2026-05-18T13:10:00+00:00,2026-05-18T13:11:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,272.0,79.0,0.0,272.0,6.0,79.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0
1779109860,1779109920,2026-05-18T13:11:00+00:00,2026-05-18T13:12:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,2.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,115.0,32.0,0.0,115.0,2.0,32.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0
1779109860,1779109920,2026-05-18T13:11:00+00:00,2026-05-18T13:12:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,10.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,258.0,856.0,0.0,258.0,258.0,0.0,0.0,0.0,0.0,856.0,0.0,0.0,0.0
1779109860,1779109920,2026-05-18T13:11:00+00:00,2026-05-18T13:12:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,5.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,22002.0,178.0,20992.0,1010.0,1010.0,178.0,20992.0,0.0,0.0,0.0,0.0,0.0,0.0
1779109920,1779109980,2026-05-18T13:12:00+00:00,2026-05-18T13:13:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,6.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-tts,False,default,214.0,733.0,0.0,214.0,214.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0
1779109920,1779109980,2026-05-18T13:12:00+00:00,2026-05-18T13:13:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,185.0,49.0,0.0,185.0,4.0,49.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0
1779109920,1779109980,2026-05-18T13:12:00+00:00,2026-05-18T13:13:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,3.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-2024-07-18,False,default,14559.0,143.0,13312.0,1247.0,1247.0,143.0,13312.0,0.0,0.0,0.0,0.0,0.0,0.0
1779109980,1779110040,2026-05-18T13:13:00+00:00,2026-05-18T13:14:00+00:00,proj_2E6yCSH46Fc9qBlxgkol9UdB,4.0,user-3vtwIVZmoNlTw4iEHY0XChbE,key_MgAsklpxIK6cvzbY,gpt-4o-mini-transcribe,False,default,98.0,32.0,0.0,98.0,4.0,32.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0
